Filename,Original,RuleName,CitationType,MatchType,Vids,Nodes,Content,Error,Notes,ExtractedSeries
s3://vlex-tna-files/ewca/crim/2021/2021-ewca-447-crim.xml,Crown Court </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793584117'>[2011] EWHC 2326 (Admin)</citation>; <citation entityType='SyntalexMatch',Neutral HC,Caselaw,SyntalexMatch,793584117,,[2011] EWHC 2326 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2021/2021-ewca-447-crim.xml,"Leeds Crown Court</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793584117'>[2011] EWHC 2326 (Admin)</citation>, <span style=""font-style:italic"">Frimpong",Neutral HC,Caselaw,SyntalexMatch,793584117,,[2011] EWHC 2326 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2021/2021-ewca-447-crim.xml,of Barnet </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792882477'>[2013] EWHC 2998 (Admin)</citation>. The court,Neutral HC,Caselaw,SyntalexMatch,792882477,,[2013] EWHC 2998 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2021/2021-ewca-447-crim.xml,and Khan </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793343877'>[2017] EWHC 1092 (Admin)</citation>. </p> </content>,Neutral HC,Caselaw,SyntalexMatch,793343877,,[2017] EWHC 1092 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2021/2021-ewca-447-crim.xml,Nteziryayo and others</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793074773'>[2017] EWHC 1912 (Admin)</citation>. The evidence,Neutral HC,Caselaw,SyntalexMatch,793074773,,[2017] EWHC 1912 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2021/2021-ewca-577-crim.xml,"marker=""1""> <p class=""footnotedescription""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='839653073'>[2019] EWHC 606 (QB)</citation></p> </authorialNote> and",Neutral HC,Caselaw,SyntalexMatch,839653073,,[2019] EWHC 606 (QB),,Resolved match,EWHC  QB
s3://vlex-tna-files/ewca/crim/2021/2021-ewca-577-crim.xml,"marker=""2""> <p class=""footnotedescription""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='839146265'>[2019] EWHC 3408 (QB)</citation></p> </authorialNote>. He",Neutral HC,Caselaw,SyntalexMatch,839146265,,[2019] EWHC 3408 (QB),,Resolved match,EWHC  QB
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,Sevenoaks Youth Court<citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793498545'>[2009] EWHC 3088 (Admin)</citation>). There is,Neutral HC,Caselaw,SyntalexMatch,793498545,,[2009] EWHC 3088 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,Ministry of Justice<citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793877245'>[2014] EWHC 1944 (Admin)</citation>and R v,Neutral HC,Caselaw,SyntalexMatch,793877245,,[2014] EWHC 1944 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,State for Justice</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793877245'>[2014] EWHC 1944 (Admin)</citation>). Directions to,Neutral HC,Caselaw,SyntalexMatch,793877245,,[2014] EWHC 1944 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,"State for Justice</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793877245'>[2014] EWHC 1944 (Admin)</citation>, the Ministry",Neutral HC,Caselaw,SyntalexMatch,793877245,,[2014] EWHC 1944 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,Crown Prosecution Service</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792938313'>[2015] EWHC 579 (Admin)</citation>; [2015] 2,Neutral HC,Caselaw,SyntalexMatch,792938313,,[2015] EWHC 579 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,"</span> <span style=""font-size:12pt""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793125653'>[2015] EWHC 48 (Admin)</citation>: </span> </p>",Neutral HC,Caselaw,SyntalexMatch,793125653,,[2015] EWHC 48 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,"Court</span> <span style=""font-size:12pt""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792006361'>[2018] EWHC 229 (Admin)</citation>). The court",Neutral HC,Caselaw,SyntalexMatch,792006361,,[2018] EWHC 229 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,"Court</span> <span style=""font-size:12pt""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793538161'>[2006] EWHC 695 (Admin)</citation>; </span> <span",Neutral HC,Caselaw,SyntalexMatch,793538161,,[2006] EWHC 695 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,"Area</span> <span style=""font-size:12pt""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='802534609'>[2010] EWHC 916 (Admin)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,802534609,,[2010] EWHC 916 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,"Woods</span> <span style=""font-size:12pt""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793134437'>[2017] EWHC 1070 (Admin)</citation>. Any application",Neutral HC,Caselaw,SyntalexMatch,793134437,,[2017] EWHC 1070 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,Southwark Crown Court<citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792608769'>[2013] EWHC 2189 (Admin)</citation>at [45 (d)].,Neutral HC,Caselaw,SyntalexMatch,792608769,,[2013] EWHC 2189 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,Court v Fenyvesi</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='794053101'>[2009] EWHC 231 (Admin)</citation>. </p> </content>,Neutral HC,Caselaw,SyntalexMatch,794053101,,[2009] EWHC 231 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,v Fenyvesi </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='794053101'>[2009] EWHC 231 (Admin)</citation>. </p> </content>,Neutral HC,Caselaw,SyntalexMatch,794053101,,[2009] EWHC 231 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,"’, or ‘<citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='803548433'>[2002] EWHC 124 (QB)</citation>’, or ‘<citation",Neutral HC,Caselaw,SyntalexMatch,803548433,,[2002] EWHC 124 (QB),,Resolved match,EWHC  QB
s3://vlex-tna-files/ewca/crim/2020/2020-ewca-1567-crim.xml,Green v White<citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='803548433'>[2002] EWHC 124 (QB)</citation>would be cited:,Neutral HC,Caselaw,SyntalexMatch,803548433,,[2002] EWHC 124 (QB),,Resolved match,EWHC  QB
s3://vlex-tna-files/ewca/crim/2018/2018-ewca-140-crim.xml,"</span> <span style=""font-size:12pt""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792986041'>[2017] EWHC 1219 (Admin)</citation>; <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792986041,,[2017] EWHC 1219 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2011/2011-ewca-1260-crim.xml,"Associated Newspapers </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793971173'>[2011] EWHC 418 (Admin)</citation>, the question",Neutral HC,Caselaw,SyntalexMatch,793971173,,[2011] EWHC 418 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewca/crim/2016/2016-ewca-52-crim.xml,O’Brien) v DPP<citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='794005485'>[2013] EWHC 3741 (Admin)</citation>.</p> </content> </paragraph>,Neutral HC,Caselaw,SyntalexMatch,794005485,,[2013] EWHC 3741 (Admin),,Resolved match,EWHC  Admin
s3://vlex-tna-files/ewfc/2015/2015-ewfc-67.xml,her Children’s Guardian)<citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='806937269'>[2014] EWHC 308 (Fam)</citation></span> a decision,Neutral HC,Caselaw,SyntalexMatch,806937269,,[2014] EWHC 308 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2015/2015-ewfc-67.xml,"Children's Guardian)</span><span style=""font-style:italic;font-weight:bold""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793938869'>[2005] EWHC 1593 (Fam)</citation>; <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793938869,,[2005] EWHC 1593 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2015/2015-ewfc-33.xml,"(Children)</span> <span style=""font-size:12pt""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='804207089'>[2013] EWHC 1569 (Fam)</citation>at paragraphs 55-57:</span>",Neutral HC,Caselaw,SyntalexMatch,804207089,,[2013] EWHC 1569 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2015/2015-ewfc-33.xml,"Causation)</span> <span style=""font-style:italic;font-size:12pt""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792921669'>[2011] EWHC 1715 (Fam)</citation>, Hedley J,",Neutral HC,Caselaw,SyntalexMatch,792921669,,[2011] EWHC 1715 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2015/2015-ewfc-93.xml,"R </span><span style=""font-weight:bold""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793309085'>[2013] EWHC 3064 (Fam)</citation></span> at paragraph",Neutral HC,Caselaw,SyntalexMatch,793309085,,[2013] EWHC 3064 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2015/2015-ewfc-93.xml,"Ors (Minors)</span><span style=""font-weight:bold""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='804536745'>[2013] EWHC 968 (Fam)</citation>.</span></p> </content> </paragraph>",Neutral HC,Caselaw,SyntalexMatch,804536745,,[2013] EWHC 968 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-76.xml,"Remedy: Marriage Contract)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='794068369'>[2011] EWHC 2878 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,794068369,,[2011] EWHC 2878 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-76.xml,"Marital Property Regime)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792840745'>[2012] EWHC 265 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792840745,,[2012] EWHC 265 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-76.xml,Non-Disclosure: Post-Nuptial Agreement)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792554717'>[2012] EWHC 45 (Fam)</citation>that usually the,Neutral HC,Caselaw,SyntalexMatch,792554717,,[2012] EWHC 45 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-76.xml,"(Scandinavian Marriage Settlement)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792992461'>[2013] EWHC 3873 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792992461,,[2013] EWHC 3873 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-76.xml,"Relief: Conduct: Valuations)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793710569'>[2010] EWHC 1630 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793710569,,[2010] EWHC 1630 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-76.xml,"style=""font-style:italic;text-decoration:underline"">Robertson v Robertson</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792725465'>[2016] EWHC 613 (Fam)</citation>(per Holman J)",Neutral HC,Caselaw,SyntalexMatch,792725465,,[2016] EWHC 613 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-76.xml,"style=""font-style:italic;text-decoration:underline"">Sorrell v Sorrell</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793814453'>[2005] EWHC 1717 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793814453,,[2005] EWHC 1717 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-76.xml,"style=""font-style:italic;text-decoration:underline"">X v X</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='806567305'>[2016] EWHC 1995 (Fam)</citation>, <span style=""font-style:italic;text-decoration:underline"">AAZ",Neutral HC,Caselaw,SyntalexMatch,806567305,,[2016] EWHC 1995 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-76.xml,"BBZ and others</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='805208501'>[2016] EWHC 3234 (Fam)</citation>, <span style=""font-style:italic;text-decoration:underline"">Chai",Neutral HC,Caselaw,SyntalexMatch,805208501,,[2016] EWHC 3234 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-76.xml,"style=""font-style:italic;text-decoration:underline"">Chai v Peng</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='840055013'>[2017] EWHC 792 (Fam)</citation>and <span style=""font-style:italic;text-decoration:underline"">WM",Neutral HC,Caselaw,SyntalexMatch,840055013,,[2017] EWHC 792 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-62.xml,"X (No. 3)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792654573'>[2015] EWHC 3651 (Fam)</citation>and <span style=""font-style:italic"">Re",Neutral HC,Caselaw,SyntalexMatch,792654573,,[2015] EWHC 3651 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-62.xml,(No. 3) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792725325'>[2016] EWHC 503 (Fam)</citation>. </p> </content>,Neutral HC,Caselaw,SyntalexMatch,792725325,,[2016] EWHC 503 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2017/2017-ewfc-62.xml,Allegations of Abuse)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='849726127'>[2016] EWHC 532 (Fam)</citation>. </p> </content>,Neutral HC,Caselaw,SyntalexMatch,849726127,,[2016] EWHC 532 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2019/2019-ewfc-75.xml,and Ors </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='849726127'>[2016] EWHC 532 (Fam)</citation>MacDonald J set,Neutral HC,Caselaw,SyntalexMatch,849726127,,[2016] EWHC 532 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2019/2019-ewfc-14.xml,"Foreign Divorce) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793741201'>[2013] EWHC 694 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793741201,,[2013] EWHC 694 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2019/2019-ewfc-14.xml,"Irregular Divorces) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='839974525'>[2017] EWHC 2789 (Fam)</citation>, [2018] 1",Neutral HC,Caselaw,SyntalexMatch,839974525,,[2017] EWHC 2789 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2019/2019-ewfc-14.xml,"Irregular Divorces) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='839974525'>[2017] EWHC 2789 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,839974525,,[2017] EWHC 2789 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2019/2019-ewfc-14.xml,"of Contact) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='849726412'>[2019] EWHC 132 (Fam)</citation>, para 13:",Neutral HC,Caselaw,SyntalexMatch,849726412,,[2019] EWHC 132 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2019/2019-ewfc-69.xml,Fact Finding) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='841090265'>[2019] EWHC 791 (Fam)</citation>. </p> </content>,Neutral HC,Caselaw,SyntalexMatch,841090265,,[2019] EWHC 791 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2019/2019-ewfc-69.xml,&amp; Others </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='849726127'>[2016] EWHC 532 (Fam)</citation>. From paragraphs,Neutral HC,Caselaw,SyntalexMatch,849726127,,[2016] EWHC 532 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2019/2019-ewfc-69.xml,"Z </span><span style=""font-weight:bold;text-decoration:underline""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793556881'>[2005] EWHC 31 (Fam)</citation></span>). Where the",Neutral HC,Caselaw,SyntalexMatch,793556881,,[2005] EWHC 31 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2019/2019-ewfc-69.xml,Council v R</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793309085'>[2013] EWHC 3064 (Fam)</citation>per Mostyn J,Neutral HC,Caselaw,SyntalexMatch,793309085,,[2013] EWHC 3064 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2019/2019-ewfc-69.xml,(a Child)(Fact-finding Hearing)</span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793394861'>[2014] EWHC 121 (Fam)</citation>. </p> </content>,Neutral HC,Caselaw,SyntalexMatch,793394861,,[2014] EWHC 121 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2021/2021-ewfc-10.xml,"Ors</span><span style=""font-weight:bold""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='806178597'>[2013] EWHC 3502 (Fam)</citation>at paragraph 74)</span>,",Neutral HC,Caselaw,SyntalexMatch,806178597,,[2013] EWHC 3502 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2021/2021-ewfc-10.xml,"and others</span><span style=""font-weight:bold""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='806178597'>[2013] EWHC 3502 (Fam)</citation></span>). The Court",Neutral HC,Caselaw,SyntalexMatch,806178597,,[2013] EWHC 3502 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2021/2021-ewfc-14.xml,"Al Shayif </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='792725965'>[2008] EWHC 2380 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,792725965,,[2008] EWHC 2380 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2021/2021-ewfc-14.xml,"v MJ </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793052097'>[2011] EWHC 2708 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793052097,,[2011] EWHC 2708 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2021/2021-ewfc-14.xml,"Pre-acquired Wealth) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='807262189'>[2011] EWHC 586 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,807262189,,[2011] EWHC 586 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2021/2021-ewfc-14.xml,"v AG </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793862461'>[2011] EWHC 2637 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793862461,,[2011] EWHC 2637 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2021/2021-ewfc-14.xml,"Non-Matrimonial Property) </span><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793455033'>[2015] EWHC 360 (Fam)</citation>, <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,793455033,,[2015] EWHC 360 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2021/2021-ewfc-46.xml,R and W<citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793309085'>[2013] EWHC 3064 (Fam)</citation>:</span></p> </content> </paragraph>,Neutral HC,Caselaw,SyntalexMatch,793309085,,[2013] EWHC 3064 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2021/2021-ewfc-46.xml,D and L<citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='793557101'>[2005] EWHC 144 (Fam)</citation>.</span> The expert,Neutral HC,Caselaw,SyntalexMatch,793557101,,[2005] EWHC 144 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2021/2021-ewfc-94.xml,"UD</span> <span style=""font-size:12pt;color:#000000""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='852437780'>[2020] EWHC 627 (Fam)</citation>which did provide",Neutral HC,Caselaw,SyntalexMatch,852437780,,[2020] EWHC 627 (Fam),,Resolved match,EWHC  Fam
s3://vlex-tna-files/ewfc/2021/2021-ewfc-94.xml,"Masry</span> <span style=""font-size:12pt;color:#000000""><citation entityType='SyntalexMatch' ruleName='Neutral HC' vids='807109729'>[2002] EWHC 108 (Fam)</citation>; <citation entityType='SyntalexMatch'",Neutral HC,Caselaw,SyntalexMatch,807109729,,[2002] EWHC 108 (Fam),,Resolved match,EWHC  Fam
